Date;Open;High;Low;Close;Price;Volume;Dividends;Stock Splits;;
14/11/2019;88.119.365.234.375,00;8.826.943.359.375,00;86.925.517.578.125,00;87.080.947.265.625,00;-1038417968750,00;19084739975;0.0;0.0;;
15/11/2019;87.057.080.078.125,00;8.730.873.046.875,00;848.484.375,00;84.919.921.875,00;-86972160156250,00;21796856471;0.0;0.0;;
16/11/2019;8.491.166.015.625,00;85.919.970.703.125,00;84.739.736.328.125,00;85.507.607.421.875,00;77016441406250,00;16495389808;0.0;0.0;;
17/11/2019;8.549.470.703.125,00;87.277.890.625,00;85.009.677.734.375,00;85.779.755.859.375,00;77230285156250,00;18668638897;0.0;0.0;;
18/11/2019;857.398.046.875,00;86.532.802.734.375,00;82.735.732.421.875,00;83.092.861.328.125,00;82235463281250,00;21579470673;0.0;0.0;;
19/11/2019;8.305.134.765.625,00;84.085.166.015.625,00;809.996.337.890.625,00;82.061.455.078.125,00;73756320312500,00;21083613816;0.0;0.0;;
20/11/2019;820.361.328.125,00;8.237.240.234.375,00;801.051.171.875,00;802.726.806.640.625,00;801906445312500,00;20764300437;0.0;0.0;;
21/11/2019;802.364.453.125,00;811.009.814.453.125,00;75.973.818.359.375,00;7642.75;#VALORE!;22514243371;0.0;0.0;;
22/11/2019;76.435.693.359.375,00;76.973.828.125,00;693.670.654.296.875,00;729.657.763.671.875,00;653222070312500,00;34242315785;0.0;0.0;;
23/11/2019;729.616.455.078.125,00;74.422.587.890.625,00;715.141.796.875,00;7.397.796.875,00;-729609057281250,00;21008924418;0.0;0.0;;
24/11/2019;73.986.337.890.625,00;74.085.771.484.375,00;70.292.890.625,00;70.479.169.921.875,00;-3507167968750,00;30433517289;0.0;0.0;;
25/11/2019;703.997.705.078.125,00;731.985.693.359.375,00;66.171.669.921.875,00;71.461.337.890.625,00;-632536367187500,00;42685231262;0.0;0.0;;
26/11/2019;71.451.591.796.875,00;732.023.046.875,00;7.098.572.265.625,00;721.837.109.375,00;-70729754687500,00;21129505542;0.0;0.0;;
27/11/2019;7.220.880.859.375,00;7.619.693.359.375,00;697.417.431.640.625,00;753.166.357.421.875,00;745945476562500,00;23991412764;0.0;0.0;;
28/11/2019;75.368.203.125,00;773.007.275.390.625,00;745.412.158.203.125,00;746.310.595.703.125,00;746235227500000,00;19050116751;0.0;0.0;;
29/11/2019;746.672.705.078.125,00;77.811.796.875,00;746.075.634.765.625,00;776.124.365.234.375,00;29451660156250,00;19709695456;0.0;0.0;;
30/11/2019;776.405.712.890.625,00;783.610.205.078.125,00;7.515.849.609.375,00;75.696.298.828.125,00;-700709414062500,00;17158194786;0.0;0.0;;
01/12/2019;75.716.162.109.375,00;75.716.162.109.375,00;7.291.341.796.875,00;742.429.248.046.875,00;666713085937500,00;18720708479;0.0;0.0;;
02/12/2019;74.240.361.328.125,00;747.481.884.765.625,00;72.333.994.140.625,00;732.198.828.125,00;-73508162500000,00;17082040706;0.0;0.0;;
03/12/2019;73.239.755.859.375,00;741.885.888.671.875,00;722.935.693.359.375,00;73.201.455.078.125,00;-38300781250,00;14797485769;0.0;0.0;;
04/12/2019;7.320.125,00;753.978.466.796.875,00;71.709.228.515.625,00;725.203.466.796.875,00;725203459476750,00;21664240918;0.0;0.0;;
05/12/2019;725.324.169.921.875,00;7.743.431.640.625,00;72.326.767.578.125,00;74.483.076.171.875,00;-650841093750000,00;18816085231;0.0;0.0;;
06/12/2019;74.505.615.234.375,00;754.699.658.203.125,00;739.217.529.296.875,00;754.699.658.203.125,00;680194042968750,00;18104466307;0.0;0.0;;
07/12/2019;7.547.265.625,00;758.995.166.015.625,00;752.571.142.578.125,00;755.623.779.296.875,00;755616232031250,00;15453520564;0.0;0.0;;
08/12/2019;75.513.388.671.875,00;76.346.064.453.125,00;747.609.130.859.375,00;756.434.521.484.375,00;680921132812500,00;15409908086;0.0;0.0;;
09/12/2019;756.179.541.015.625,00;7.618.091.796.875,00;73.659.853.515.625,00;74.008.994.140.625,00;-682170546875000,00;17872021272;0.0;0.0;;
10/12/2019;739.713.427.734.375,00;742.402.294.921.875,00;72.460.439.453.125,00;727.811.962.890.625,00;-11901464843750,00;18249031195;0.0;0.0;;
11/12/2019;727.719.775.390.625,00;732.415.625,00;719.552.734.375,00;721.742.724.609.375,00;-5977050781250,00;16350490689;0.0;0.0;;
12/12/2019;721.673.876.953.125,00;72.666.396.484.375,00;71.647.412.109.375,00;724.313.427.734.375,00;2639550781250,00;18927080224;0.0;0.0;;
13/12/2019;7.244.662.109.375,00;7.293.560.546.875,00;722.712.255.859.375,00;72.696.845.703.125,00;65452183593750,00;17125736940;0.0;0.0;;
14/12/2019;726.890.283.203.125,00;730.883.642.578.125,00;7.097.208.984.375,00;7.124.673.828.125,00;-719765609375000,00;17137029730;0.0;0.0;;
15/12/2019;712.423.974.609.375,00;718.107.568.359.375,00;69.243.759.765.625,00;71.523.017.578.125,00;-640900957031250,00;16881129804;0.0;0.0;;
16/12/2019;71.536.630.859.375,00;71.711.689.453.125,00;69.036.826.171.875,00;693.248.046.875,00;-70843382812500,00;20213265950;0.0;0.0;;
17/12/2019;69.313.154.296.875,00;69.640.751.953.125,00;658.797.412.109.375,00;664.051.513.671.875,00;594738359375000,00;22363804217;0.0;0.0;;
18/12/2019;66.476.982.421.875,00;732.498.486.328.125,00;654.004.931.640.625,00;7.276.802.734.375,00;-59200179687500,00;31836522778;0.0;0.0;;
19/12/2019;72.775.908.203.125,00;73.466.025.390.625,00;70.413.818.359.375,00;720.284.423.828.125,00;647508515625000,00;25904604416;0.0;0.0;;
20/12/2019;720.863.671.875,00;7.257.921.875,00;70.861.240.234.375,00;721.881.640.625,00;1017968750,00;22633815180;0.0;0.0;;
21/12/2019;722.059.375,00;722.322.607.421.875,00;711.273.583.984.375,00;719.115.869.140.625,00;719115147081250,00;19312552168;0.0;0.0;;
22/12/2019;71.911.884.765.625,00;7.518.033.203.125,00;716.717.919.921.875,00;75.115.888.671.875,00;3204003906250,00;23134537956;0.0;0.0;;
23/12/2019;750.890.234.375,00;765.617.626.953.125,00;73.261.923.828.125,00;735.562.841.796.875,00;734811951562500,00;27831788041;0.0;0.0;;
24/12/2019;735.439.306.640.625,00;7.535.716.796.875,00;726.952.880.859.375,00;73.225.322.265.625,00;-662213984375000,00;22991622105;0.0;0.0;;
25/12/2019;7.325.755.859.375,00;735.702.001.953.125,00;72.209.912.109.375,00;727.515.576.171.875,00;720189820312500,00;21559505149;0.0;0.0;;
26/12/2019;727.479.931.640.625,00;7.388.302.734.375,00;720.038.671.875,00;7.238.966.796.875,00;-720240964843750,00;22787010034;0.0;0.0;;
27/12/2019;723.814.111.328.125,00;7.363.529.296.875,00;718.993.408.203.125,00;729.008.837.890.625,00;5194726562500,00;22777360996;0.0;0.0;;
28/12/2019;728.903.125,00;7.399.041.015.625,00;72.869.052.734.375,00;7.317.990.234.375,00;7317261331250,00;21365673026;0.0;0.0;;
29/12/2019;73.176.474.609.375,00;75.139.482.421.875,00;7.279.865.234.375,00;742.265.283.203.125,00;669088808593750,00;22445257702;0.0;0.0;;
30/12/2019;742.027.294.921.875,00;745.482.421.875,00;727.630.810.546.875,00;72.929.951.171.875,00;-669097343750000,00;22874131672;0.0;0.0;;
31/12/2019;729.443.896.484.375,00;73.352.900.390.625,00;716.977.783.203.125,00;719.359.912.109.375,00;-10083984375000,00;21167946112;0.0;0.0;;
01/01/2020;719.489.208.984.375,00;725.433.056.640.625,00;71.749.443.359.375,00;720.017.431.640.625,00;528222656250,00;18565664997;0.0;0.0;;
02/01/2020;720.255.126.953.125,00;72.121.552.734.375,00;693.527.001.953.125,00;698.547.021.484.375,00;-21708105468750,00;20802083465;0.0;0.0;;
03/01/2020;69.844.287.109.375,00;741.371.533.203.125,00;691.499.609.375,00;734.488.427.734.375,00;664644140625000,00;28111481032;0.0;0.0;;
04/01/2020;734.537.548.828.125,00;74.273.857.421.875,00;730.951.416.015.625,00;741.065.673.828.125,00;6528125000000,00;18444271275;0.0;0.0;;
05/01/2020;741.045.166.015.625,00;75.444.970.703.125,00;740.053.564.453.125,00;74.113.173.828.125,00;-666931992187500,00;19725074095;0.0;0.0;;
06/01/2020;74.104.521.484.375,00;77.818.671.875,00;740.929.296.875,00;776.921.923.828.125,00;702817402343750,00;23276261598;0.0;0.0;;
07/01/2020;776.868.212.890.625,00;81.782.158.203.125,00;77.682.275.390.625,00;81.636.923.828.125,00;-695231289062500,00;28767291327;0.0;0.0;;
08/01/2020;8.161.935.546.875,00;839.673.828.125,00;79.567.744.140.625,00;807.986.279.296.875,00;799824343750000,00;31672559265;0.0;0.0;;
09/01/2020;80.822.958.984.375,00;80.822.958.984.375,00;784.240.380.859.375,00;78.790.712.890.625,00;-2032246093750,00;24045990466;0.0;0.0;;
10/01/2020;78.783.076.171.875,00;816.655.419.921.875,00;772.677.490.234.375,00;816.655.419.921.875,00;737872343750000,00;28714583844;0.0;0.0;;
11/01/2020;816.219.091.796.875,00;8.218.359.375,00;802.964.208.984.375,00;803.753.759.765.625,00;-12465332031250,00;25521165085;0.0;0.0;;
12/01/2020;803.326.171.875,00;82.000.634.765.625,00;800.905.908.203.125,00;8.192.494.140.625,00;7389167968750,00;22903438381;0.0;0.0;;
13/01/2020;818.977.197.265.625,00;81.977.880.859.375,00;807.970.068.359.375,00;81.441.943.359.375,00;-737535253906250,00;22482910688;0.0;0.0;;
14/01/2020;814.093.310.546.875,00;887.951.171.875,00;814.093.310.546.875,00;88.277.646.484.375,00;-725815664062500,00;44841784107;0.0;0.0;;
15/01/2020;882.534.375,00;88.901.171.875,00;86.571.875,00;88.070.107.421.875,00;88069224887500,00;40102834650;0.0;0.0;;
16/01/2020;88.124.814.453.125,00;88.464.609.375,00;8.612.095.703.125,00;87.237.861.328.125,00;-886953125000,00;31313981931;0.0;0.0;;
17/01/2020;87.252.099.609.375,00;89.581.220.703.125,00;867.731.640.625,00;89.290.380.859.375,00;2038281250000,00;36372139320;0.0;0.0;;
18/01/2020;89.272.119.140.625,00;90.121.982.421.875,00;882.733.203.125,00;894.280.859.375,00;-88377838281250,00;32337772627;0.0;0.0;;
19/01/2020;89.414.453.125,00;91.643.623.046.875,00;8.620.080.078.125,00;87.062.451.171.875,00;86973036718750,00;34217320471;0.0;0.0;;
20/01/2020;87.046.318.359.375,00;87.455.908.203.125,00;85.604.736.328.125,00;8.657.642.578.125,00;-78388675781250,00;26422375678;0.0;0.0;;
21/01/2020;86.589.912.109.375,00;87.557.060.546.875,00;85.445.205.078.125,00;874.589.453.125,00;-85715322656250,00;24097418512;0.0;0.0;;
22/01/2020;87.442.109.375,00;8.792.994.140.625,00;86.367.470.703.125,00;86.808.759.765.625,00;86721317656250,00;22600204051;0.0;0.0;;
23/01/2020;8.680.650.390.625,00;86.877.470.703.125,00;83.336.376.953.125,00;8.406.515.625,00;-8672243875000,00;25770680779;0.0;0.0;;
24/01/2020;84.055.673.828.125,00;85.146.669.921.875,00;82.668.408.203.125,00;84.454.345.703.125,00;398671875000,00;24397913026;0.0;0.0;;
25/01/2020;8.440.119.140.625,00;8.458.453.125,00;829.621.875,00;836.784.765.625,00;-7603334375000,00;19647331549;0.0;0.0;;
26/01/2020;836.441.015.625,00;86.024.013.671.875,00;8.325.498.046.875,00;8.596.830.078.125,00;7760389062500,00;22177678796;0.0;0.0;;
27/01/2020;859.730.859.375,00;89.777.265.625,00;859.730.859.375,00;89.098.193.359.375,00;88238462500000,00;28647338393;0.0;0.0;;
28/01/2020;89.125.244.140.625,00;935.858.984.375,00;8.908.447.265.625,00;935.858.984.375,00;-88189385156250,00;34398744403;0.0;0.0;;
29/01/2020;9.357.470.703.125,00;9.406.431.640.625,00;92.694.677.734.375,00;93.166.298.828.125,00;83808828125000,00;30682598115;0.0;0.0;;
30/01/2020;93.160.166.015.625,00;95.531.259.765.625,00;92.308.974.609.375,00;95.089.931.640.625,00;1929765625000,00;32378792851;0.0;0.0;;
31/01/2020;95.083.134.765.625,00;95.217.060.546.875,00;92.307.763.671.875,00;9.350.529.296.875,00;-85732605468750,00;29432489719;0.0;0.0;;
01/02/2020;9.346.357.421.875,00;94.393.232.421.875,00;93.132.392.578.125,00;9.392.875,00;-9346348029000,00;25922656496;0.0;0.0;;
02/02/2020;93.898.203.125,00;94.687.978.515.625,00;921.782.421.875,00;9.344.365.234.375,00;9250467031250,00;30835736946;0.0;0.0;;
03/02/2020;934.468.359.375,00;95.403.720.703.125,00;92.486.337.890.625,00;9.293.521.484.375,00;8359053125000,00;30934096509;0.0;0.0;;
04/02/2020;9.292.841.796.875,00;9.331.265.625,00;91.128.115.234.375,00;9.180.962.890.625,00;-111878906250,00;29893183716;0.0;0.0;;
05/02/2020;9.183.416.015.625,00;97.012.998.046.875,00;91.637.041.015.625,00;9.613.423.828.125,00;430007812500,00;35222060874;0.0;0.0;;
06/02/2020;96.178.212.890.625,00;9.824.619.140.625,00;9.539.818.359.375,00;97.298.017.578.125,00;1119804687500,00;37628823716;0.0;0.0;;
07/02/2020;97.260.029.296.875,00;9.834.716.796.875,00;97.260.029.296.875,00;9.795.943.359.375,00;-87464085937500,00;34522718159;0.0;0.0;;
08/02/2020;97.930.703.125,00;98.767.490.234.375,00;967.891.015.625,00;9.865.119.140.625,00;9767188437500,00;35172043762;0.0;0.0;;
09/02/2020;986.389.453.125,00;10.129.435.546.875,00;9.850.392.578.125,00;10.116.673.828.125,00;9130284375000,00;35807884663;0.0;0.0;;
10/02/2020;101.155.595.703.125,00;10.165.765.625,00;97.845.634.765.625,00;9.856.611.328.125,00;-91298984375000,00;39386548075;0.0;0.0;;
11/02/2020;98.558.916.015.625,00;10.210.052.734.375,00;97.293.349.609.375,00;10.208.236.328.125,00;-88350679687500,00;37648059389;0.0;0.0;;
12/02/2020;102.023.876.953.125,00;10.393.611.328.125,00;102.023.876.953.125,00;103.260.546.875,00;-101920616406250,00;43444303830;0.0;0.0;;
13/02/2020;103.239.609.375,00;10.457.626.953.125,00;101.161.611.328.125,00;102.143.798.828.125,00;102040559218750,00;49356071373;0.0;0.0;;
14/02/2020;1.021.155.078.125,00;1.032.199.609.375,00;101.255.341.796.875,00;103.121.162.109.375,00;102100007031250,00;43338264162;0.0;0.0;;
15/02/2020;103.138.564.453.125,00;103.415.556.640.625,00;9.874.427.734.375,00;98.894.248.046.875,00;-4244316406250,00;43865054831;0.0;0.0;;
16/02/2020;98.891.796.875,00;1.005.396.875,00;972.238.671.875,00;993.443.359.375,00;894551562500,00;43374780305;0.0;0.0;;
17/02/2020;9.936.560.546.875,00;99.388.154.296.875,00;95.076.376.953.125,00;9.690.142.578.125,00;-246417968750,00;45998298413;0.0;0.0;;
18/02/2020;969.123.046.875,00;10.161.935.546.875,00;96.323.828.125,00;1.014.199.609.375,00;45076562500,00;47271023953;0.0;0.0;;
19/02/2020;10.143.798.828.125,00;1.019.167.578.125,00;96.112.236.328.125,00;963.338.671.875,00;-9180460156250,00;46992019710;0.0;0.0;;
20/02/2020;96.293.251.953.125,00;9.643.216.796.875,00;9.507.900.390.625,00;96.084.755.859.375,00;-208496093750,00;44925260237;0.0;0.0;;
21/02/2020;96.117.822.265.625,00;97.230.146.484.375,00;95.897.431.640.625,00;968.644.140.625,00;-95149178125000,00;40930547513;0.0;0.0;;
22/02/2020;968.770.703.125,00;96.982.314.453.125,00;9.600.728.515.625,00;9.663.181.640.625,00;8694410937500,00;35838025154;0.0;0.0;;
23/02/2020;9.663.318.359.375,00;9.937.404.296.875,00;9.657.791.015.625,00;9.924.515.625,00;-9653393843750,00;41185185761;0.0;0.0;;
24/02/2020;99.215.830.078.125,00;995.174.609.375,00;953.704.296.875,00;96.501.748.046.875,00;-2714082031250,00;45080496648;0.0;0.0;;
25/02/2020;96.513.125,00;96.527.373.046.875,00;9.305.021.484.375,00;9.341.705.078.125,00;9341608565000,00;42515259129;0.0;0.0;;
26/02/2020;93.382.900.390.625,00;93.547.783.203.125,00;87.044.267.578.125,00;88.205.224.609.375,00;-5177675781250,00;50420050762;0.0;0.0;;
27/02/2020;882.509.375,00;8.932.892.578.125,00;857.719.921.875,00;8.784.494.140.625,00;8783611631250,00;45470195695;0.0;0.0;;
28/02/2020;8.788.728.515.625,00;88.904.560.546.875,00;84.929.326.171.875,00;8.672.455.078.125,00;-116273437500,00;44605450443;0.0;0.0;;
29/02/2020;8.671.212.890.625,00;87.756.318.359.375,00;85.995.087.890.625,00;85.995.087.890.625,00;77323875000000,00;35792392544;0.0;0.0;;
01/03/2020;85.997.587.890.625,00;8.726.796.875,00;8.471.212.890.625,00;85.624.541.015.625,00;-373046875000,00;35349164300;0.0;0.0;;
02/03/2020;85.632.646.484.375,00;892.130.859.375,00;8.532.630.859.375,00;8.869.669.921.875,00;-76762976562500,00;42857674409;0.0;0.0;;
03/03/2020;88.653.876.953.125,00;89.015.986.328.125,00;8.704.990.234.375,00;87.877.861.328.125,00;-776015625000,00;42386715821;0.0;0.0;;
04/03/2020;87.885.419.921.875,00;88.433.662.109.375,00;8.712.431.640.625,00;875.524.609.375,00;-87009895312500,00;34746706368;0.0;0.0;;
05/03/2020;876.028.515.625,00;91.420.546.875,00;875.725.390.625,00;90.787.626.953.125,00;89911598437500,00;39698054597;0.0;0.0;;
06/03/2020;907.830.859.375,00;91.676.953.125,00;90.320.791.015.625,00;91.225.458.984.375,00;90317628125000,00;40826885651;0.0;0.0;;
07/03/2020;91.216.005.859.375,00;9.163.220.703.125,00;8.890.744.140.625,00;89.099.541.015.625,00;-2116464843750,00;36216930370;0.0;0.0;;
08/03/2020;89.082.060.546.875,00;891.434.375,00;81.052.529.296.875,00;81.081.162.109.375,00;-8000898437500,00;39973102121;0.0;0.0;;
09/03/2020;8.111.146.484.375,00;817.779.345.703.125,00;769.009.814.453.125,00;792.364.453.125,00;-7318782031250,00;46936995808;0.0;0.0;;
10/03/2020;792.214.697.265.625,00;81.369.453.125,00;781.476.318.359.375,00;79.097.294.921.875,00;-713117402343750,00;42213940994;0.0;0.0;;
11/03/2020;791.008.984.375,00;7.950.814.453.125,00;76.428.125,00;791.143.017.578.125,00;790352008593750,00;38682762605;0.0;0.0;;
12/03/2020;79.136.162.109.375,00;79.291.162.109.375,00;486.035.400.390.625,00;49.707.880.859.375,00;-29428281250000,00;53980357243;0.0;0.0;;
13/03/2020;50.178.310.546.875,00;583.811.474.609.375,00;410.698.095.703.125,00;556.370.703.125,00;-49621939843750,00;74156772075;0.0;0.0;;
14/03/2020;557.307.763.671.875,00;56.252.265.625,00;51.250.693.359.375,00;52.003.662.109.375,00;-505304101562500,00;36154506008;0.0;0.0;;
15/03/2020;520.106.689.453.125,00;583.664.501.953.125,00;5.169.283.203.125,00;539.231.494.140.625,00;19124804687500,00;33997889639;0.0;0.0;;
16/03/2020;53.852.294.921.875,00;53.852.294.921.875,00;457.535.791.015.625,00;501.447.998.046.875,00;447595703125000,00;45368026430;0.0;0.0;;
17/03/2020;5.002.578.125,00;53.713.486.328.125,00;49.819.091.796.875,00;522.562.939.453.125,00;522557936875000,00;38622642935;0.0;0.0;;
18/03/2020;522.711.376.953.125,00;5.331.833.984.375,00;50.693.359.375,00;52.384.384.765.625,00;-470326992187500,00;37878801016;0.0;0.0;;
19/03/2020;524.541.650.390.625,00;632.973.583.984.375,00;523.696.875,00;619.119.287.109.375,00;94577636718750,00;51000731797;0.0;0.0;;
20/03/2020;619.165.380.859.375,00;684.426.171.875,00;586.578.173.828.125,00;61.987.783.203.125,00;-557177597656250,00;54442976103;0.0;0.0;;
21/03/2020;6.206.521.484.375,00;637.813.525.390.625,00;59.328.232.421.875,00;618.506.640.625,00;-5588014843750,00;42494390880;0.0;0.0;;
22/03/2020;618.555.810.546.875,00;6.359.697.265.625,00;58.237.138.671.875,00;58.302.548.828.125,00;-560253261718750,00;40099664740;0.0;0.0;;
23/03/2020;583.137.451.171.875,00;64.439.345.703.125,00;578.500.439.453.125,00;641.631.494.140.625,00;58494042968750,00;46491916000;0.0;0.0;;
24/03/2020;6.436.642.578.125,00;678.902.294.921.875,00;641.106.640.625,00;67.348.037.109.375,00;60911394531250,00;48221910672;0.0;0.0;;
25/03/2020;6.738.716.796.875,00;689.251.123.046.875,00;653.692.626.953.125,00;668.106.298.828.125,00;661367582031250,00;44590107888;0.0;0.0;;
26/03/2020;66.751.708.984.375,00;67.354.638.671.875,00;6.590.962.890.625,00;67.164.404.296.875,00;412695312500,00;35319797642;0.0;0.0;;
27/03/2020;671.938.916.015.625,00;679.383.642.578.125,00;646.670.166.015.625,00;646.979.833.984.375,00;-24959082031250,00;34585598367;0.0;0.0;;
28/03/2020;646.725.390.625,00;64.675.009.765.625,00;6.117.837.890.625,00;624.219.384.765.625,00;623572659375000,00;34885225901;0.0;0.0;;
29/03/2020;624.562.451.171.875,00;625.046.728.515.625,00;59.200.859.375,00;592.204.296.875,00;-623970246875000,00;28373690931;0.0;0.0;;
30/03/2020;592.553.857.421.875,00;651.719.580.078.125,00;5.903.234.375,00;6.429.841.796.875,00;-586124015625000,00;37101651525;0.0;0.0;;
31/03/2020;64.306.064.453.125,00;650.451.513.671.875,00;6.374.162.109.375,00;643.864.453.125,00;-63662200000000,00;32786468812;0.0;0.0;;
01/04/2020;64.373.193.359.375,00;661.257.373.046.875,00;620.237.353.515.625,00;66.067.763.671.875,00;1694570312500,00;40346426266;0.0;0.0;;
02/04/2020;66.067.763.671.875,00;708.824.755.859.375,00;659.591.845.703.125,00;679.362.451.171.875,00;613294687500000,00;47660646124;0.0;0.0;;
03/04/2020;6.797.396.484.375,00;7.003.220.703.125,00;66.733.359.375,00;673.338.720.703.125,00;666541324218750,00;38976504903;0.0;0.0;;
04/04/2020;67.383.828.125,00;687.895.361.328.125,00;669.648.486.328.125,00;686.752.734.375,00;619368906250,00;33185988584;0.0;0.0;;
05/04/2020;686.253.759.765.625,00;68.834.140.625,00;671.592.919.921.875,00;679.112.939.453.125,00;-7140820312500,00;29510409856;0.0;0.0;;
06/04/2020;67.880.498.046.875,00;727.178.125,00;67.828.896.484.375,00;727.178.125,00;-67879770868750,00;46896904615;0.0;0.0;;
07/04/2020;727.364.404.296.875,00;7.427.939.453.125,00;713.671.435.546.875,00;717.641.455.078.125,00;-9722949218750,00;44243482668;0.0;0.0;;
08/04/2020;7.179.283.203.125,00;73.562.236.328.125,00;71.533.056.640.625,00;73.340.986.328.125,00;66161703125000,00;37563249549;0.0;0.0;;
09/04/2020;733.796.630.859.375,00;73.414.482.421.875,00;717.909.423.828.125,00;730.208.935.546.875,00;-3587695312500,00;34815139178;0.0;0.0;;
10/04/2020;73.038.154.296.875,00;73.038.154.296.875,00;680.247.509.765.625,00;68.654.931.640.625,00;-4383222656250,00;43622840992;0.0;0.0;;
11/04/2020;68.674.404.296.875,00;692.606.982.421.875,00;67.899.208.984.375,00;68.590.830.078.125,00;-83574218750,00;31222085946;0.0;0.0;;
12/04/2020;685.806.787.109.375,00;7.119.947.265.625,00;6.811.078.125,00;6.971.091.796.875,00;-678835695312500,00;35759567632;0.0;0.0;;
13/04/2020;696.561.669.921.875,00;696.561.669.921.875,00;6.668.259.765.625,00;684.503.759.765.625,00;-12057910156250,00;38619308647;0.0;0.0;;
14/04/2020;684.328.173.828.125,00;695.855.712.890.625,00;67.938.212.890.625,00;6.842.427.734.375,00;-677485746093750,00;34110434052;0.0;0.0;;
15/04/2020;68.455.615.234.375,00;692.866.455.078.125,00;663.340.283.203.125,00;664.210.986.328.125,00;595755371093750,00;32288311031;0.0;0.0;;
16/04/2020;66.404.541.015.625,00;713.445.068.359.375,00;655.550.439.453.125,00;711.680.419.921.875,00;645275878906250,00;46783242377;0.0;0.0;;
17/04/2020;7.116.552.734.375,00;716.718.310.546.875,00;705.033.203.125,00;70.961.845.703.125,00;63845292968750,00;32513423567;0.0;0.0;;
18/04/2020;709.229.150.390.625,00;726.995.654.296.875,00;70.892.470.703.125,00;72.576.650.390.625,00;-636652500000000,00;32447188386;0.0;0.0;;
19/04/2020;726.092.236.328.125,00;728.052.197.265.625,00;71.670.546.875,00;71.894.248.046.875,00;-654197988281250,00;31311210215;0.0;0.0;;
20/04/2020;718.687.353.515.625,00;724.029.052.734.375,00;68.355.029.296.875,00;688.195.849.609.375,00;-30491503906250,00;37747113936;0.0;0.0;;
21/04/2020;68.797.841.796.875,00;69.345.517.578.125,00;68.344.423.828.125,00;68.803.232.421.875,00;5390625000,00;32589741511;0.0;0.0;;
22/04/2020;68.794.404.296.875,00;714.586.572.265.625,00;686.778.173.828.125,00;711.720.751.953.125,00;642926347656250,00;33249153866;0.0;0.0;;
23/04/2020;712.130.615.234.375,00;749.178.515.625,00;70.815.947.265.625,00;7.429.724.609.375,00;-704700890625000,00;43500782316;0.0;0.0;;
24/04/2020;7.434.181.640.625,00;757.419.580.078.125,00;7.434.181.640.625,00;755.090.087.890.625,00;747655906250000,00;34636526286;0.0;0.0;;
25/04/2020;755.048.291.015.625,00;764.136.376.953.125,00;752.167.236.328.125,00;756.993.603.515.625,00;1945312500000,00;32941541447;0.0;0.0;;
